"location id","location name",description,lat,lon,icon_color,"icon name"
31471350,Hydrant,Hydrant,34.98337675,-89.80205672,red,Hydrant
31471351,Hydrant,Hydrant,34.98542792,-89.82939148,red,Hydrant
31471352,Hydrant,Hydrant,34.98479416,-89.82686549,red,Hydrant
31471353,Hydrant,Hydrant,34.98517086,-89.82537123,red,Hydrant
31471354,Hydrant,Hydrant,34.98620054,-89.82755571,red,Hydrant
31471355,Hydrant,Hydrant,34.98494111,-89.82053512,red,Hydrant
31471356,Hydrant,Hydrant,34.98577211,-89.82014760,red,Hydrant
31471357,Hydrant,Hydrant,34.98702336,-89.82016449,red,Hydrant
31471358,Hydrant,Hydrant,34.98837353,-89.82017952,red,Hydrant
31471359,Hydrant,Hydrant,34.98859505,-89.82114561,red,Hydrant
31471360,Hydrant,Hydrant,34.98731352,-89.82125732,red,Hydrant
31471361,Hydrant,Hydrant,34.98634659,-89.82207535,red,Hydrant
31471362,Hydrant,Hydrant,34.98761644,-89.82215662,red,Hydrant
31471363,Hydrant,Hydrant,34.98896371,-89.82203966,red,Hydrant
31471364,Hydrant,Hydrant,34.98978721,-89.82031388,red,Hydrant
31471365,Hydrant,Hydrant,34.99144255,-89.82011444,red,Hydrant
31471366,Hydrant,Hydrant,34.99317294,-89.82035824,red,Hydrant
31471367,Hydrant,Hydrant,34.99410185,-89.82130642,red,Hydrant
31471368,Hydrant,Hydrant,34.99217342,-89.82145073,red,Hydrant
31471369,Hydrant,Hydrant,34.99041315,-89.82161788,red,Hydrant
31471370,Hydrant,Hydrant,34.98877103,-89.82403935,red,Hydrant
31471371,Hydrant,Hydrant,34.98758054,-89.82443699,red,Hydrant
31471372,Hydrant,Hydrant,34.98890263,-89.82528303,red,Hydrant
31471373,Hydrant,Hydrant,34.98814050,-89.82585918,red,Hydrant
31471374,Hydrant,Hydrant,34.98890271,-89.82625802,red,Hydrant
31471375,Hydrant,Hydrant,34.98940955,-89.82725764,red,Hydrant
31471376,Hydrant,Hydrant,34.98843179,-89.82721813,red,Hydrant
31471377,Hydrant,Hydrant,34.98806324,-89.82912647,red,Hydrant
31471378,Hydrant,Hydrant,34.98763356,-89.82700902,red,Hydrant
31471379,Hydrant,Hydrant,34.98711601,-89.82859820,red,Hydrant
31471380,Hydrant,Hydrant,34.98990350,-89.83039243,red,Hydrant
31471381,Hydrant,Hydrant,34.98872763,-89.82899562,red,Hydrant
31471382,Hydrant,Hydrant,34.98877007,-89.82838157,red,Hydrant
31471383,Hydrant,Hydrant,34.98999506,-89.82839379,red,Hydrant
31471384,Hydrant,Hydrant,34.99010424,-89.82887538,red,Hydrant
31471385,Hydrant,Hydrant,34.99052369,-89.82813290,red,Hydrant
31471386,Hydrant,Hydrant,34.99108269,-89.82881571,red,Hydrant
31471387,Hydrant,Hydrant,34.93656538,-89.84665942,red,Hydrant
31471388,Hydrant,Hydrant,34.94144775,-89.83964807,red,Hydrant
31471389,Hydrant,Hydrant,34.93879422,-89.83732515,red,Hydrant
31471390,Hydrant,Hydrant,34.94006216,-89.83653143,red,Hydrant
31471391,Hydrant,Hydrant,34.94003447,-89.83819072,red,Hydrant
31471392,Hydrant,Hydrant,34.94003941,-89.84128894,red,Hydrant
31471393,Hydrant,Hydrant,34.93955623,-89.83945391,red,Hydrant
31471394,Hydrant,Hydrant,34.93775855,-89.84056621,red,Hydrant
31471395,Hydrant,Hydrant,34.93759009,-89.83924042,red,Hydrant
31471396,Hydrant,Hydrant,34.93764855,-89.83766356,red,Hydrant
31471397,Hydrant,Hydrant,34.93803868,-89.83631562,red,Hydrant
31471398,Hydrant,Hydrant,34.94151993,-89.83308257,red,Hydrant
31471399,Hydrant,Hydrant,34.94122699,-89.83153373,red,Hydrant
31471400,Hydrant,Hydrant,34.94943253,-89.84569660,red,Hydrant
31471401,Hydrant,Hydrant,34.94965169,-89.84291497,red,Hydrant
31471402,Hydrant,Hydrant,34.95018865,-89.84172629,red,Hydrant
31471403,Hydrant,Hydrant,34.94911199,-89.84197660,red,Hydrant
31471404,Hydrant,Hydrant,34.94774376,-89.85077259,red,Hydrant
31471405,Hydrant,Hydrant,34.95067809,-89.85004254,red,Hydrant
31471406,Hydrant,Hydrant,34.95027046,-89.84813950,red,Hydrant
31471407,Hydrant,Hydrant,34.94917351,-89.84823229,red,Hydrant
31471408,Hydrant,Hydrant,34.94772536,-89.84571267,red,Hydrant
31471409,Hydrant,Hydrant,34.94838990,-89.84604277,red,Hydrant
31471410,Hydrant,Hydrant,34.95217413,-89.84431590,red,Hydrant
31471411,Hydrant,Hydrant,34.94781195,-89.84438798,red,Hydrant
31471412,Hydrant,Hydrant,34.94812354,-89.84083871,red,Hydrant
31471413,Hydrant,Hydrant,34.94787427,-89.84201584,red,Hydrant
31471414,Hydrant,Hydrant,34.94780733,-89.84188286,red,Hydrant
31471415,Hydrant,Hydrant,34.94779499,-89.83929564,red,Hydrant
31471416,Hydrant,Hydrant,34.96109427,-89.84672044,red,Hydrant
31471417,Hydrant,Hydrant,34.96136539,-89.84517225,red,Hydrant
31471418,Hydrant,Hydrant,34.96136277,-89.84592216,red,Hydrant
31471419,Hydrant,Hydrant,34.96095863,-89.84627995,red,Hydrant
31471420,Hydrant,Hydrant,34.95915009,-89.84635052,red,Hydrant
31471421,Hydrant,Hydrant,34.95960133,-89.84623201,red,Hydrant
31471422,Hydrant,Hydrant,34.96208917,-89.84465007,red,Hydrant
31471423,Hydrant,Hydrant,34.96212979,-89.83794455,red,Hydrant
31471424,Hydrant,Hydrant,34.96137869,-89.83640013,red,Hydrant
31471425,Hydrant,Hydrant,34.96211180,-89.83641287,red,Hydrant
31471426,Hydrant,Hydrant,34.96205987,-89.83193475,red,Hydrant
31471427,Hydrant,Hydrant,34.95532852,-89.82893476,red,Hydrant
31471428,Hydrant,Hydrant,34.95545043,-89.82779430,red,Hydrant
31471429,Hydrant,Hydrant,34.95423784,-89.82797855,red,Hydrant
31471430,Hydrant,Hydrant,34.95326395,-89.82791717,red,Hydrant
31471431,Hydrant,Hydrant,34.95421825,-89.82929638,red,Hydrant
31471432,Hydrant,Hydrant,34.95329777,-89.82922066,red,Hydrant
31471433,Hydrant,Hydrant,34.94825190,-89.83191835,red,Hydrant
31471434,Hydrant,Hydrant,34.95419258,-89.84236259,red,Hydrant
31471435,Hydrant,Hydrant,34.95414291,-89.84071052,red,Hydrant
31471436,Hydrant,Hydrant,34.95365965,-89.83989615,red,Hydrant
31471437,Hydrant,Hydrant,34.95184214,-89.82850328,red,Hydrant
31471438,Hydrant,Hydrant,34.95225560,-89.82764454,red,Hydrant
31471439,Hydrant,Hydrant,34.95231657,-89.82950956,red,Hydrant
31471440,Hydrant,Hydrant,34.95025228,-89.83083836,red,Hydrant
31471441,Hydrant,Hydrant,34.94926996,-89.83289366,red,Hydrant
31471442,Hydrant,Hydrant,34.94947866,-89.83376942,red,Hydrant
31471443,Hydrant,Hydrant,34.94937427,-89.83485762,red,Hydrant
31471444,Hydrant,Hydrant,34.95044149,-89.83693536,red,Hydrant
31471445,Hydrant,Hydrant,34.95254980,-89.83886639,red,Hydrant
31471446,Hydrant,Hydrant,34.95255890,-89.83815605,red,Hydrant
31471447,Hydrant,Hydrant,34.95256857,-89.83623833,red,Hydrant
31471448,Hydrant,Hydrant,34.95257261,-89.83453080,red,Hydrant
31471449,Hydrant,Hydrant,34.95291821,-89.83441401,red,Hydrant
31471450,Hydrant,Hydrant,34.95298997,-89.83359190,red,Hydrant
31471451,Hydrant,Hydrant,34.95258317,-89.83263182,red,Hydrant
31471452,Hydrant,Hydrant,34.95257358,-89.83071478,red,Hydrant
31471453,Hydrant,Hydrant,34.95258531,-89.83119960,red,Hydrant
31471454,Hydrant,Hydrant,34.95547775,-89.83152359,red,Hydrant
31471455,Hydrant,Hydrant,34.95520141,-89.83252948,red,Hydrant
31471456,Hydrant,Hydrant,34.95503194,-89.83501186,red,Hydrant
31471457,Hydrant,Hydrant,34.95401842,-89.83444367,red,Hydrant
31471458,Hydrant,Hydrant,34.95402121,-89.83550910,red,Hydrant
31471459,Hydrant,Hydrant,34.95508264,-89.83716756,red,Hydrant
31471460,Hydrant,Hydrant,34.95488007,-89.83805616,red,Hydrant
31471461,Hydrant,Hydrant,34.95558175,-89.83791406,red,Hydrant
31471462,Hydrant,Hydrant,34.95586336,-89.83922439,red,Hydrant
31471463,Hydrant,Hydrant,34.95701444,-89.83975782,red,Hydrant
31471464,Hydrant,Hydrant,34.95671256,-89.84226237,red,Hydrant
31471465,Hydrant,Hydrant,34.96090289,-89.84273542,red,Hydrant
31471466,Hydrant,Hydrant,34.96191323,-89.84278398,red,Hydrant
31471467,Hydrant,Hydrant,34.96212925,-89.84073931,red,Hydrant
31471468,Hydrant,Hydrant,34.96065583,-89.83948000,red,Hydrant
31471469,Hydrant,Hydrant,34.96212046,-89.83881609,red,Hydrant
31471470,Hydrant,Hydrant,34.95841757,-89.83056814,red,Hydrant
31471471,Hydrant,Hydrant,34.96050875,-89.82650945,red,Hydrant
31471472,Hydrant,Hydrant,34.96030879,-89.82733452,red,Hydrant
31471473,Hydrant,Hydrant,34.96197654,-89.83023795,red,Hydrant
31471474,Hydrant,Hydrant,34.96202611,-89.83065285,red,Hydrant
31471475,Hydrant,Hydrant,34.93003813,-89.83370033,red,Hydrant
31471476,Hydrant,Hydrant,34.93006563,-89.83226529,red,Hydrant
31471477,Hydrant,Hydrant,34.93003659,-89.83092455,red,Hydrant
31471478,Hydrant,Hydrant,34.92894855,-89.83343505,red,Hydrant
31471479,Hydrant,Hydrant,34.92888335,-89.83522385,red,Hydrant
31471480,Hydrant,Hydrant,34.92798758,-89.83698765,red,Hydrant
31471481,Hydrant,Hydrant,34.92892408,-89.83708760,red,Hydrant
31471482,Hydrant,Hydrant,34.92875321,-89.83839463,red,Hydrant
31471483,Hydrant,Hydrant,34.92734546,-89.83794898,red,Hydrant
31471484,Hydrant,Hydrant,34.92697934,-89.83653975,red,Hydrant
31471485,Hydrant,Hydrant,34.92774226,-89.83357440,red,Hydrant
31471486,Hydrant,Hydrant,34.92668822,-89.83434542,red,Hydrant
31471487,Hydrant,Hydrant,34.92682282,-89.83170716,red,Hydrant
31471488,Hydrant,Hydrant,34.92892308,-89.83158653,red,Hydrant
31471489,Hydrant,Hydrant,34.92788477,-89.83147022,red,Hydrant
31471490,Hydrant,Hydrant,34.92252372,-89.82794855,red,Hydrant
31471491,Hydrant,Hydrant,34.92695555,-89.82236331,red,Hydrant
31471492,Hydrant,Hydrant,34.92583289,-89.82422976,red,Hydrant
31471493,Hydrant,Hydrant,34.92689866,-89.82563630,red,Hydrant
31471494,Hydrant,Hydrant,34.93185577,-89.82450553,red,Hydrant
31471495,Hydrant,Hydrant,34.93061625,-89.82470596,red,Hydrant
31471496,Hydrant,Hydrant,34.92931888,-89.82472619,red,Hydrant
31471497,Hydrant,Hydrant,34.92812842,-89.82375505,red,Hydrant
31471498,Hydrant,Hydrant,34.92382660,-89.82250143,red,Hydrant
31471499,Hydrant,Hydrant,34.93181667,-89.81983449,red,Hydrant
31471500,Hydrant,Hydrant,34.93182766,-89.82164217,red,Hydrant
31471501,Hydrant,Hydrant,34.93054829,-89.82263853,red,Hydrant
31471502,Hydrant,Hydrant,34.92847920,-89.82218221,red,Hydrant
31471503,Hydrant,Hydrant,34.92377147,-89.81388190,red,Hydrant
31471504,Hydrant,Hydrant,34.92380773,-89.81597651,red,Hydrant
31471505,Hydrant,Hydrant,34.92379046,-89.81957050,red,Hydrant
31471506,Hydrant,Hydrant,34.92880450,-89.81822338,red,Hydrant
31471507,Hydrant,Hydrant,34.93030048,-89.81833572,red,Hydrant
31471508,Hydrant,Hydrant,34.92995683,-89.81970899,red,Hydrant
31471509,Hydrant,Hydrant,34.93187464,-89.81754127,red,Hydrant
31471510,Hydrant,Hydrant,34.92666059,-89.81513969,red,Hydrant
31471511,Hydrant,Hydrant,34.92932479,-89.81469027,red,Hydrant
31471512,Hydrant,Hydrant,34.92881363,-89.81534027,red,Hydrant
31471513,Hydrant,Hydrant,34.92903275,-89.81638754,red,Hydrant
31471514,Hydrant,Hydrant,34.93007701,-89.81640819,red,Hydrant
31471515,Hydrant,Hydrant,34.93077069,-89.81640977,red,Hydrant
31471516,Hydrant,Hydrant,34.93185535,-89.81649822,red,Hydrant
31471517,Hydrant,Hydrant,34.93189193,-89.81547472,red,Hydrant
31471518,Hydrant,Hydrant,34.93198159,-89.81445880,red,Hydrant
31471519,Hydrant,Hydrant,34.93100422,-89.81451884,red,Hydrant
31471520,Hydrant,Hydrant,34.93110558,-89.81227191,red,Hydrant
31471521,Hydrant,Hydrant,34.92960233,-89.81190070,red,Hydrant
31471522,Hydrant,Hydrant,34.92569145,-89.81251198,red,Hydrant
31471523,Hydrant,Hydrant,34.92691778,-89.80086484,red,Hydrant
31471524,Hydrant,Hydrant,34.92632101,-89.80086213,red,Hydrant
31471525,Hydrant,Hydrant,34.92628691,-89.79983211,red,Hydrant
31471526,Hydrant,Hydrant,34.92753339,-89.80025851,red,Hydrant
31471527,Hydrant,Hydrant,34.92831498,-89.79991092,red,Hydrant
31471528,Hydrant,Hydrant,34.92866716,-89.80075588,red,Hydrant
31471529,Hydrant,Hydrant,34.92790930,-89.80113328,red,Hydrant
31471530,Hydrant,Hydrant,34.92907321,-89.80164736,red,Hydrant
31471531,Hydrant,Hydrant,34.92844503,-89.80234643,red,Hydrant
31471532,Hydrant,Hydrant,34.92894432,-89.80342654,red,Hydrant
31471533,Hydrant,Hydrant,34.92903560,-89.80489915,red,Hydrant
31471534,Hydrant,Hydrant,34.92905959,-89.80647443,red,Hydrant
31471535,Hydrant,Hydrant,34.92730578,-89.80215584,red,Hydrant
31471536,Hydrant,Hydrant,34.92775626,-89.80294292,red,Hydrant
31471537,Hydrant,Hydrant,34.92801693,-89.80394973,red,Hydrant
31471538,Hydrant,Hydrant,34.92818931,-89.80531924,red,Hydrant
31471539,Hydrant,Hydrant,34.92697145,-89.80334133,red,Hydrant
31471540,Hydrant,Hydrant,34.92732178,-89.80424008,red,Hydrant
31471541,Hydrant,Hydrant,34.92632234,-89.80442810,red,Hydrant
31471542,Hydrant,Hydrant,34.92752510,-89.80535672,red,Hydrant
31471543,Hydrant,Hydrant,34.92630094,-89.80526324,red,Hydrant
31471544,Hydrant,Hydrant,34.92624525,-89.80650099,red,Hydrant
31471545,Hydrant,Hydrant,34.92637252,-89.80873419,red,Hydrant
31471546,Hydrant,Hydrant,34.92644229,-89.80748856,red,Hydrant
31471547,Hydrant,Hydrant,34.92823910,-89.80674163,red,Hydrant
31471548,Hydrant,Hydrant,34.92720068,-89.80666496,red,Hydrant
31471549,Hydrant,Hydrant,34.92742678,-89.80759456,red,Hydrant
31471550,Hydrant,Hydrant,34.92821889,-89.80786760,red,Hydrant
31471551,Hydrant,Hydrant,34.92708235,-89.80882616,red,Hydrant
31471552,Hydrant,Hydrant,34.92816907,-89.80881310,red,Hydrant
31471553,Hydrant,Hydrant,34.92822684,-89.80967485,red,Hydrant
31471554,Hydrant,Hydrant,34.92903904,-89.80971280,red,Hydrant
31471555,Hydrant,Hydrant,34.92720184,-89.80993471,red,Hydrant
31471556,Hydrant,Hydrant,34.92620460,-89.80974217,red,Hydrant
31471557,Hydrant,Hydrant,34.92383943,-89.81249428,red,Hydrant
31471558,Hydrant,Hydrant,34.92387440,-89.80980955,red,Hydrant
31471559,Hydrant,Hydrant,34.92053313,-89.80654638,red,Hydrant
31471560,Hydrant,Hydrant,34.92183255,-89.80623088,red,Hydrant
31471561,Hydrant,Hydrant,34.92075381,-89.80536294,red,Hydrant
31471562,Hydrant,Hydrant,34.92159810,-89.80533292,red,Hydrant
31471563,Hydrant,Hydrant,34.92076369,-89.80416890,red,Hydrant
31471564,Hydrant,Hydrant,34.92158769,-89.80426855,red,Hydrant
31471565,Hydrant,Hydrant,34.92156017,-89.80317836,red,Hydrant
31471566,Hydrant,Hydrant,34.92540165,-89.80132025,red,Hydrant
31471567,Hydrant,Hydrant,34.92543798,-89.80303815,red,Hydrant
31471568,Hydrant,Hydrant,34.92446121,-89.80134522,red,Hydrant
31471569,Hydrant,Hydrant,34.92449785,-89.80307284,red,Hydrant
31471570,Hydrant,Hydrant,34.92353460,-89.80085971,red,Hydrant
31471571,Hydrant,Hydrant,34.92353994,-89.80219396,red,Hydrant
31471572,Hydrant,Hydrant,34.92354410,-89.80303642,red,Hydrant
31471573,Hydrant,Hydrant,34.92272604,-89.80328087,red,Hydrant
31471574,Hydrant,Hydrant,34.92243687,-89.80201096,red,Hydrant
31471575,Hydrant,Hydrant,34.93390112,-89.79626063,red,Hydrant
31471576,Hydrant,Hydrant,34.93312731,-89.80107565,red,Hydrant
31471577,Hydrant,Hydrant,34.93478617,-89.79795177,red,Hydrant
31471578,Hydrant,Hydrant,34.93722393,-89.80064036,red,Hydrant
31471579,Hydrant,Hydrant,34.93554116,-89.80317099,red,Hydrant
31471580,Hydrant,Hydrant,34.93601111,-89.80542395,red,Hydrant
31471581,Hydrant,Hydrant,34.93475363,-89.80628933,red,Hydrant
31471582,Hydrant,Hydrant,34.93417952,-89.80632190,red,Hydrant
31471583,Hydrant,Hydrant,34.93412728,-89.80466595,red,Hydrant
31471584,Hydrant,Hydrant,34.93450858,-89.80757917,red,Hydrant
31471585,Hydrant,Hydrant,34.93770601,-89.80508534,red,Hydrant
31471586,Hydrant,Hydrant,34.93898315,-89.80755873,red,Hydrant
31471587,Hydrant,Hydrant,34.93703041,-89.80721411,red,Hydrant
31471588,Hydrant,Hydrant,34.93608021,-89.80788511,red,Hydrant
31471589,Hydrant,Hydrant,34.93651512,-89.80954950,red,Hydrant
31471590,Hydrant,Hydrant,34.93824726,-89.81135413,red,Hydrant
31471591,Hydrant,Hydrant,34.93740931,-89.81252871,red,Hydrant
31471592,Hydrant,Hydrant,34.93791121,-89.81461841,red,Hydrant
31471593,Hydrant,Hydrant,34.93892136,-89.81545583,red,Hydrant
31471594,Hydrant,Hydrant,34.93900956,-89.81705334,red,Hydrant
31471595,Hydrant,Hydrant,34.94769005,-89.83518932,red,Hydrant
31471596,Hydrant,Hydrant,34.94578742,-89.83292590,red,Hydrant
31471597,Hydrant,Hydrant,34.94776925,-89.82963994,red,Hydrant
31471598,Hydrant,Hydrant,34.94674271,-89.82850759,red,Hydrant
31471599,Hydrant,Hydrant,34.94728197,-89.82909005,red,Hydrant
31471600,Hydrant,Hydrant,34.94766490,-89.82862076,red,Hydrant
31471601,Hydrant,Hydrant,34.94565914,-89.82714958,red,Hydrant
31471602,Hydrant,Hydrant,34.94574200,-89.82595722,red,Hydrant
31471603,Hydrant,Hydrant,34.94486365,-89.82504662,red,Hydrant
31471604,Hydrant,Hydrant,34.94681043,-89.82504091,red,Hydrant
31471605,Hydrant,Hydrant,34.94445381,-89.82412977,red,Hydrant
31471606,Hydrant,Hydrant,34.94356739,-89.82360946,red,Hydrant
31471607,Hydrant,Hydrant,34.94615679,-89.82415059,red,Hydrant
31471608,Hydrant,Hydrant,34.94752613,-89.82597369,red,Hydrant
31471609,Hydrant,Hydrant,34.94452832,-89.82601797,red,Hydrant
31471610,Hydrant,Hydrant,34.94399930,-89.82582746,red,Hydrant
31471611,Hydrant,Hydrant,34.94316945,-89.82450668,red,Hydrant
31471612,Hydrant,Hydrant,34.94222550,-89.82297547,red,Hydrant
31471613,Hydrant,Hydrant,34.94264463,-89.82228381,red,Hydrant
31471614,Hydrant,Hydrant,34.94344739,-89.82227173,red,Hydrant
31471615,Hydrant,Hydrant,34.94450733,-89.82231477,red,Hydrant
31471616,Hydrant,Hydrant,34.94440830,-89.82311399,red,Hydrant
31471617,Hydrant,Hydrant,34.94523481,-89.82302911,red,Hydrant
31471618,Hydrant,Hydrant,34.94594174,-89.82292263,red,Hydrant
31471619,Hydrant,Hydrant,34.94671788,-89.82303450,red,Hydrant
31471620,Hydrant,Hydrant,34.94754556,-89.82302553,red,Hydrant
31471621,Hydrant,Hydrant,34.94785681,-89.82246092,red,Hydrant
31471622,Hydrant,Hydrant,34.94763451,-89.82240957,red,Hydrant
31471623,Hydrant,Hydrant,34.94726130,-89.82102364,red,Hydrant
31471624,Hydrant,Hydrant,34.94610250,-89.82126118,red,Hydrant
31471625,Hydrant,Hydrant,34.93995036,-89.81440451,red,Hydrant
31471626,Hydrant,Hydrant,34.94169216,-89.81089272,red,Hydrant
31471627,Hydrant,Hydrant,34.94121892,-89.80882374,red,Hydrant
31471628,Hydrant,Hydrant,34.94579442,-89.80908991,red,Hydrant
31471629,Hydrant,Hydrant,34.94595638,-89.81986884,red,Hydrant
31471630,Hydrant,Hydrant,34.94463423,-89.81987156,red,Hydrant
31471631,Hydrant,Hydrant,34.94074300,-89.82022527,red,Hydrant
31471632,Hydrant,Hydrant,34.94130057,-89.82131738,red,Hydrant
31471633,Hydrant,Hydrant,34.94258672,-89.82114051,red,Hydrant
31471634,Hydrant,Hydrant,34.94394143,-89.82116833,red,Hydrant
31471635,Hydrant,Hydrant,34.94528919,-89.82116933,red,Hydrant
31471636,Hydrant,Hydrant,34.94339580,-89.81987819,red,Hydrant
31471637,Hydrant,Hydrant,34.94208918,-89.81988252,red,Hydrant
31471638,Hydrant,Hydrant,34.94233233,-89.81792192,red,Hydrant
31471639,Hydrant,Hydrant,34.94277503,-89.81874449,red,Hydrant
31471640,Hydrant,Hydrant,34.94409755,-89.81874678,red,Hydrant
31471641,Hydrant,Hydrant,34.94541869,-89.81874033,red,Hydrant
31471642,Hydrant,Hydrant,34.94678437,-89.81874683,red,Hydrant
31471643,Hydrant,Hydrant,34.94607886,-89.81781340,red,Hydrant
31471644,Hydrant,Hydrant,34.94476679,-89.81779995,red,Hydrant
31471645,Hydrant,Hydrant,34.94370368,-89.81665936,red,Hydrant
31471646,Hydrant,Hydrant,34.95727930,-89.82068599,red,Hydrant
31471647,Hydrant,Hydrant,34.94606067,-89.81545991,red,Hydrant
31471648,Hydrant,Hydrant,34.94706646,-89.81426949,red,Hydrant
31471649,Hydrant,Hydrant,34.94514793,-89.81324946,red,Hydrant
31471650,Hydrant,Hydrant,34.94687279,-89.81324202,red,Hydrant
31471651,Hydrant,Hydrant,34.94939285,-89.81132899,red,Hydrant
31471652,Hydrant,Hydrant,34.94790760,-89.81028422,red,Hydrant
31471653,Hydrant,Hydrant,34.94762021,-89.81162765,red,Hydrant
31471654,Hydrant,Hydrant,34.95775149,-89.81963806,red,Hydrant
31471655,Hydrant,Hydrant,34.97683864,-89.79958820,red,Hydrant
31471656,Hydrant,Hydrant,34.97675586,-89.80237785,red,Hydrant
31471657,Hydrant,Hydrant,34.97428716,-89.80126613,red,Hydrant
31471658,Hydrant,Hydrant,34.97446105,-89.80451893,red,Hydrant
31471659,Hydrant,Hydrant,34.97674117,-89.80473297,red,Hydrant
31471660,Hydrant,Hydrant,34.97672904,-89.80849895,red,Hydrant
31471661,Hydrant,Hydrant,34.97647877,-89.81282358,red,Hydrant
31471662,Hydrant,Hydrant,34.97436516,-89.81237356,red,Hydrant
31471663,Hydrant,Hydrant,34.97372224,-89.81108686,red,Hydrant
31471664,Hydrant,Hydrant,34.97352440,-89.81225431,red,Hydrant
31471665,Hydrant,Hydrant,34.97180993,-89.80670225,red,Hydrant
31471666,Hydrant,Hydrant,34.97266827,-89.80691439,red,Hydrant
31471667,Hydrant,Hydrant,34.97268795,-89.80826769,red,Hydrant
31471668,Hydrant,Hydrant,34.97267317,-89.81032504,red,Hydrant
31471669,Hydrant,Hydrant,34.97267707,-89.81215590,red,Hydrant
31471670,Hydrant,Hydrant,34.97314946,-89.81283325,red,Hydrant
31471671,Hydrant,Hydrant,34.97185587,-89.81214234,red,Hydrant
31471672,Hydrant,Hydrant,34.97150410,-89.81070494,red,Hydrant
31471673,Hydrant,Hydrant,34.97152391,-89.80785922,red,Hydrant
31471674,Hydrant,Hydrant,34.97069742,-89.80966363,red,Hydrant
31471675,Hydrant,Hydrant,34.97088147,-89.80805956,red,Hydrant
31471676,Hydrant,Hydrant,34.97086390,-89.81164817,red,Hydrant
31471677,Hydrant,Hydrant,34.97020159,-89.80884280,red,Hydrant
31471678,Hydrant,Hydrant,34.97018653,-89.81019513,red,Hydrant
31471679,Hydrant,Hydrant,34.97020941,-89.81155263,red,Hydrant
31471680,Hydrant,Hydrant,34.97054545,-89.81260451,red,Hydrant
31471681,Hydrant,Hydrant,34.97081294,-89.79799335,red,Hydrant
31471682,Hydrant,Hydrant,34.97115584,-89.79843880,red,Hydrant
31471683,Hydrant,Hydrant,34.97143919,-89.79951677,red,Hydrant
31471684,Hydrant,Hydrant,34.96342219,-89.81510835,red,Hydrant
31471685,Hydrant,Hydrant,34.96416653,-89.81421847,red,Hydrant
31471686,Hydrant,Hydrant,34.96422280,-89.81537866,red,Hydrant
31471687,Hydrant,Hydrant,34.96419006,-89.81659595,red,Hydrant
31471688,Hydrant,Hydrant,34.96465578,-89.81682034,red,Hydrant
31471689,Hydrant,Hydrant,34.96620911,-89.81693458,red,Hydrant
31471690,Hydrant,Hydrant,34.96580552,-89.81598886,red,Hydrant
31471691,Hydrant,Hydrant,34.96648821,-89.81510218,red,Hydrant
31471692,Hydrant,Hydrant,34.96714633,-89.81589631,red,Hydrant
31471693,Hydrant,Hydrant,34.96799366,-89.81608580,red,Hydrant
31471694,Hydrant,Hydrant,34.96822777,-89.81688889,red,Hydrant
31471695,Hydrant,Hydrant,34.96810953,-89.81488758,red,Hydrant
31471696,Hydrant,Hydrant,34.96779804,-89.81420329,red,Hydrant
31471697,Hydrant,Hydrant,34.96705410,-89.81419834,red,Hydrant
31471698,Hydrant,Hydrant,34.96631327,-89.81413420,red,Hydrant
31471699,Hydrant,Hydrant,34.96619666,-89.81376331,red,Hydrant
31471700,Hydrant,Hydrant,34.94091846,-89.79687876,red,Hydrant
31471701,Hydrant,Hydrant,34.94200976,-89.79686107,red,Hydrant
31471702,Hydrant,Hydrant,34.94435286,-89.80061485,red,Hydrant
31471703,Hydrant,Hydrant,34.94462191,-89.79959878,red,Hydrant
31471704,Hydrant,Hydrant,34.94381833,-89.79992682,red,Hydrant
31471705,Hydrant,Hydrant,34.94336701,-89.79935071,red,Hydrant
31471706,Hydrant,Hydrant,34.94395700,-89.79855946,red,Hydrant
31471707,Hydrant,Hydrant,34.94530604,-89.79856525,red,Hydrant
31471708,Hydrant,Hydrant,34.94514424,-89.80183225,red,Hydrant
31471709,Hydrant,Hydrant,34.94520163,-89.80098733,red,Hydrant
31471710,Hydrant,Hydrant,34.94525362,-89.80043927,red,Hydrant
31471711,Hydrant,Hydrant,34.94532804,-89.79985224,red,Hydrant
31471712,Hydrant,Hydrant,34.94632095,-89.79803177,red,Hydrant
31471713,Hydrant,Hydrant,34.98965424,-89.81930646,red,Hydrant
31471714,Hydrant,Hydrant,34.98893734,-89.81884283,red,Hydrant
31471715,Hydrant,Hydrant,34.98760351,-89.81899365,red,Hydrant
31471716,Hydrant,Hydrant,34.98679126,-89.81898442,red,Hydrant
31471717,Hydrant,Hydrant,34.98541454,-89.81896077,red,Hydrant
31471718,Hydrant,Hydrant,34.98477702,-89.81826992,red,Hydrant
31471719,Hydrant,Hydrant,34.98752755,-89.81788895,red,Hydrant
31471720,Hydrant,Hydrant,34.98629206,-89.81787443,red,Hydrant
31471721,Hydrant,Hydrant,34.98489581,-89.81664442,red,Hydrant
31471722,Hydrant,Hydrant,34.98578398,-89.81695400,red,Hydrant
31471723,Hydrant,Hydrant,34.98713635,-89.81678923,red,Hydrant
31471724,Hydrant,Hydrant,34.98796867,-89.81687452,red,Hydrant
31471725,Hydrant,Hydrant,34.98932335,-89.81685795,red,Hydrant
31471726,Hydrant,Hydrant,34.98891065,-89.81579746,red,Hydrant
